loan_id,age,gender,region,employment_status,employment_length,annual_income,credit_score,dti,loan_amount,purpose,interest_rate,ip_risk_score,has_document_mismatch,income_mismatch_ratio
1523,36,Male,Taranaki,Employed,3,89860.79,601,19.11,20772.21,vacation,0.2994731,23.1,0,1.46
1524,28,Male,Auckland,Employed,2,47771.19,801,20.46,20469.97,car,0.087816464,29.3,0,1
1525,34,Male,Canterbury,Part-time,11,25710.64,668,28.49,1999.02,home_improvement,0.188718692,53.7,0,1.66
1526,49,Male,Taranaki,Employed,0,70263.52,695,26.37,6534.83,car,0.192045239,40.9,0,0.89
1527,57,Male,Southland,Employed,1,89820.46,735,14.53,18834.12,small_business,0.178484139,31.9,0,1.08
1528,53,Female,West Coast,Part-time,0,71189.98,562,26.57,36131.15,home_improvement,0.313336567,0,0,0.99
1529,33,Male,Otago,Employed,9,60879.96,642,17.73,19791.79,home_improvement,0.221732098,41,0,0.89
1530,27,Other/Prefer not to say,Waikato,Unemployed,0,53305.32,676,30.67,24024.72,home_improvement,0.216456577,27.7,0,1.27
1531,39,Male,Marlborough,Part-time,10,285527.99,688,24.15,22111.06,home_improvement,0.219110077,9.9,0,0.86
1532,20,Male,Waikato,Employed,3,31971.52,602,21.88,20598.8,education,0.268634032,19.8,0,0.87
1533,41,Male,Auckland,Employed,0,109742.91,700,30.05,14441.01,car,0.155577623,39.4,0,1.19
1534,37,Male,Tasman,Employed,3,65604.29,682,37.04,7590.03,education,0.195852798,67.8,0,1.2
1535,33,Female,Northland,Employed,1,38927.75,780,24.16,27661.36,small_business,0.092961533,0,0,0.83
1536,22,Male,Waikato,Employed,5,63139.58,740,16.94,22890.76,vacation,0.11073929,42.4,0,1.15
1537,43,Female,Wellington,Unemployed,6,28180.43,664,14.45,19984.14,small_business,0.19727731,39.3,0,1.11
1538,33,Female,Southland,Employed,3,45471.83,668,27.85,17862.79,other,0.203013551,66.5,0,0.89
1539,26,Female,Marlborough,Employed,0,63195.09,741,8.48,9401.26,education,0.112858151,73.2,0,0.93
1540,18,Female,Waikato,Employed,5,25628.81,697,11.3,34627.37,small_business,0.194776873,34.3,0,0.65
1541,38,Female,Canterbury,Self-employed,9,88077.47,598,25.27,4297,other,0.299904753,37.9,0,1.55
1542,56,Male,Tasman,Student,6,36456.9,806,8.54,12718.96,education,0.081079433,37.3,0,1.21
1543,55,Female,Auckland,Employed,9,27203.75,621,9.29,33334.55,other,0.256744364,0,1,0.79
1544,33,Male,Wellington,Student,1,33992.39,829,21.73,13799.75,home_improvement,0.086448841,39,1,1.24
1545,32,Male,Otago,Employed,11,239837.06,706,22.6,14021.66,vacation,0.151280943,71.2,0,1.01
1546,43,Male,Taranaki,Employed,2,19837,642,17.93,8960.32,home_improvement,0.243842714,2,0,1.21
1547,28,Female,Auckland,Employed,0,84441.68,538,12.13,51586.23,debt_consolidation,0.332530002,63.2,0,0.98
1548,41,Female,West Coast,Employed,9,41405.16,727,23.02,31935.39,home_improvement,0.178972606,38.1,0,0.92
1549,46,Male,Canterbury,Self-employed,14,52683.92,587,19.06,60948.81,education,0.266657858,22.4,0,0.97
1550,50,Female,Bay of Plenty,Employed,5,93386.41,701,15.88,12956.45,small_business,0.142464118,4.8,0,0.85
1551,37,Male,Southland,Part-time,1,90674.71,796,11.55,6546.8,education,0.098481335,53.8,0,1.32
1552,36,Male,Canterbury,Employed,1,43205.57,612,21.55,2549.52,home_improvement,0.278511124,64.4,0,1.17
1553,29,Male,Manawatu-Whanganui,Part-time,3,28780.35,724,16.98,35722.35,medical,0.173247615,64.7,0,1.05
1554,30,Male,Tasman,Employed,11,94412.35,631,22.28,18349.18,debt_consolidation,0.224571242,61.9,0,1.28
1555,36,Male,Manawatu-Whanganui,Employed,1,90541.98,748,27.37,14882.84,education,0.119586921,18.7,0,0.72
1556,42,Female,Bay of Plenty,Employed,9,54784.4,684,29.05,7993.35,other,0.190223213,17.4,0,0.84
1557,47,Female,Hawke's Bay,Employed,2,84737.13,679,27.44,25799.78,education,0.193895586,38.9,0,1.04
1558,30,Male,Waikato,Student,8,49743.99,752,14.29,14835.58,other,0.121615304,56,0,1.2
1559,53,Female,Nelson,Employed,13,39573.7,718,9.61,15972.33,vacation,0.143941176,33.3,0,1.1
1560,35,Female,Taranaki,Employed,3,65154.71,632,15.73,4207.86,home_improvement,0.238497863,24.1,0,0.66
1561,38,Female,Northland,Employed,2,88748.53,787,18.71,36796.72,car,0.093471438,43,0,0.89
1562,31,Female,Northland,Employed,8,78252.24,588,28.05,12804.99,medical,0.266739507,12.3,0,1.06
1563,18,Male,Gisborne,Student,4,88224.52,697,17.7,12820.35,home_improvement,0.209445429,23.2,0,1.62
1564,47,Female,Taranaki,Self-employed,6,41183.59,631,26.79,15897.23,home_improvement,0.231669331,43.6,0,1.38
1565,45,Female,Tasman,Unemployed,5,167924.75,591,19.09,24382.33,debt_consolidation,0.292633008,68.5,0,1.38
1566,35,Male,Tasman,Employed,1,52929.39,612,20.08,14199.39,small_business,0.27086322,70.4,0,1.19
1567,39,Male,Gisborne,Part-time,9,60523.87,677,31.18,19576.75,car,0.204226871,48.2,0,1.04
1568,43,Female,Canterbury,Unemployed,1,29464.72,701,30.06,5238.54,car,0.144653713,0,0,0.85
1569,22,Male,Bay of Plenty,Employed,13,57862.77,744,8.46,13616.7,small_business,0.121936479,54.5,0,1.48
1570,33,Other/Prefer not to say,Gisborne,Employed,1,89454.48,769,19.72,17207.28,vacation,0.128939097,37.7,0,1.03
1571,46,Male,Bay of Plenty,Part-time,7,102708.37,697,17.99,12381.71,other,0.190029666,50.1,0,1.16
1572,25,Female,Otago,Employed,2,165927.63,653,6.58,37849.94,vacation,0.221560326,20.6,0,1.08
1573,41,Male,Tasman,Unemployed,2,88812.57,742,23.08,10720.61,other,0.136689391,44.5,0,1.19
1574,24,Female,Auckland,Employed,2,76748.6,643,17.84,25938.89,small_business,0.247192215,59.9,0,1.04
1575,43,Female,Wellington,Employed,7,49730.09,584,25.94,14021.05,home_improvement,0.274644688,22.5,1,1.12
1576,38,Male,Manawatu-Whanganui,Unemployed,4,43699.78,736,10.5,22900.67,small_business,0.172915162,59.8,0,1.31
1577,22,Female,Northland,Self-employed,11,116342.26,759,23.15,32908.14,car,0.113507039,17.1,0,0.84
1578,50,Male,Waikato,Employed,2,115011.2,631,6.96,24154.37,debt_consolidation,0.252920566,63.7,0,0.75
1579,31,Male,Wellington,Self-employed,6,34061.91,798,20.19,7488.27,education,0.095851402,34.2,0,1.09
1580,30,Male,Canterbury,Employed,7,100307.93,715,13.02,21456.19,vacation,0.177062286,17.5,0,1.31
1581,40,Female,Tasman,Unemployed,1,96025.86,706,14.13,24436.35,medical,0.14282274,52,0,1.52
1582,49,Male,Gisborne,Part-time,3,33318.14,649,24.69,15386.81,vacation,0.251514644,27.4,0,0.78
1583,28,Male,Otago,Student,3,89896.71,741,0,13509.66,medical,0.131642514,14.8,0,0.93
1584,39,Male,Wellington,Employed,2,34627.89,589,23.53,29089.15,small_business,0.269176916,18.9,0,0.71
1585,42,Female,Otago,Employed,2,18000,660,6.43,8915.62,medical,0.196412568,9,0,0.99
1586,45,Female,Northland,Unemployed,6,59046.53,636,19.31,10593.12,small_business,0.236314997,33.4,0,1.28
1587,40,Male,Northland,Self-employed,1,75874.15,601,3.96,18576.65,car,0.295633263,20.1,0,1.02
1588,34,Male,Tasman,Employed,6,60663.66,732,14.84,24433.25,other,0.157785442,11.1,0,1
1589,30,Female,Waikato,Part-time,14,300000,700,19.33,12251.47,home_improvement,0.153191322,61.4,0,1.13
1590,39,Male,Bay of Plenty,Employed,4,81589.29,728,15.03,39371.17,vacation,0.167015397,57.6,0,0.89
1591,27,Female,Canterbury,Employed,5,70999.47,663,25.52,1416.16,other,0.183840382,59.6,0,1.43
1592,18,Female,Hawke's Bay,Employed,0,84111.4,739,0,10295.6,debt_consolidation,0.174027317,35.3,0,1.09
1593,42,Female,Taranaki,Employed,10,49878.79,685,25,10613.21,car,0.214893674,15.2,0,0.91
1594,47,Male,Waikato,Employed,2,113530.86,652,26.84,14865.21,debt_consolidation,0.225242712,13.2,0,1.23
1595,18,Female,Northland,Part-time,5,80720.17,642,21.41,16063.69,small_business,0.251077047,47.7,0,1.31
1596,28,Female,Auckland,Employed,19,78530.75,561,3.15,46338.19,other,0.333511081,81.6,0,1.35
1597,44,Female,Gisborne,Employed,5,44697.39,750,11.56,4543.54,education,0.122123982,66.2,0,1.01
1598,59,Male,Bay of Plenty,Student,6,25426.43,743,20.67,20046.83,other,0.138337588,47.3,0,1.36
1599,38,Male,Gisborne,Self-employed,3,48113.15,850,13.3,28186.53,debt_consolidation,0.091736984,44.1,0,1.1
1600,31,Male,Gisborne,Self-employed,0,77012.49,660,12.61,24355.08,education,0.205284307,29.6,0,0.97
1601,36,Female,Tasman,Employed,8,49777.72,640,26.28,8517,car,0.247790708,51.6,0,0.92
1602,52,Female,Marlborough,Student,0,77433.81,578,15.79,16939.62,debt_consolidation,0.316039026,21.3,0,0.74
1603,32,Male,Taranaki,Employed,6,56541.23,738,19.53,16004.75,car,0.147510702,0,0,0.92
1604,30,Male,Nelson,Employed,0,84161.28,724,4.68,12759.58,other,0.162232419,19.9,0,1.33
1605,33,Male,Auckland,Employed,10,36172.27,773,13.85,30112.84,vacation,0.11493558,31.3,0,1.08
1606,28,Female,Waikato,Employed,1,72975.32,625,20.44,54319.19,small_business,0.25764405,8.8,0,0.77
1607,39,Female,Wellington,Employed,4,44248.2,723,16.73,10589,small_business,0.143326971,55.6,0,0.68
1608,54,Male,Hawke's Bay,Self-employed,5,25826.92,649,23.71,16423.38,medical,0.244940135,18.3,0,0.86
1609,41,Male,Otago,Employed,3,58867.83,761,23.93,6217.98,medical,0.113074031,54,0,0.84
1610,35,Male,Taranaki,Self-employed,2,163396.18,712,36.98,13791.77,debt_consolidation,0.173481885,49.1,0,0.95
1611,35,Female,Taranaki,Employed,3,27092.08,587,16.94,9848.66,education,0.276743047,34.9,0,1.28
1612,22,Female,Marlborough,Employed,2,69827.13,672,12.43,40618.61,car,0.208500787,42.8,0,1.03
1613,47,Female,Waikato,Employed,3,104892.24,563,24.83,40816.92,car,0.331102641,49.7,0,1.39
1614,37,Male,Taranaki,Part-time,2,258373.36,610,23.17,8993.28,home_improvement,0.282545625,32,0,0.66
1615,36,Female,Otago,Student,4,48357.8,614,15.18,12769.22,car,0.266229243,70.2,0,0.97
1616,70,Male,Otago,Part-time,1,44486.55,642,23.8,9281.44,debt_consolidation,0.246481448,7.2,0,1.23
1617,41,Female,Auckland,Self-employed,22,32277.55,664,9.26,17654.9,other,0.185233894,25.9,0,1.23
1618,30,Male,Wellington,Self-employed,3,128856.2,690,19.94,24448.5,other,0.213995564,34.9,0,0.99
1619,34,Female,Otago,Self-employed,1,38626.5,687,17.15,9777.71,medical,0.198051953,78.5,0,1.3
1620,49,Female,Hawke's Bay,Self-employed,3,52040.87,679,14.81,10612.61,home_improvement,0.196840709,17.7,0,1.21
1621,39,Female,Taranaki,Employed,10,21434.99,700,13.51,40210.71,other,0.17626131,69.6,0,0.85
1622,24,Female,West Coast,Employed,0,110472.91,605,29.48,13298.55,car,0.269619061,21.9,0,1.04
1623,47,Male,Auckland,Employed,6,130235.22,684,13.65,7728.11,vacation,0.20664531,54.3,0,1.24
1624,31,Male,Northland,Employed,4,107969.88,766,17.14,20024.07,car,0.134700657,30.6,0,0.87
1625,57,Female,Auckland,Employed,1,24808.64,670,16.72,8631.14,debt_consolidation,0.193480362,10.9,1,1.34
1626,49,Male,Hawke's Bay,Employed,9,93567.01,710,11.6,11403.5,car,0.160525398,60.4,0,0.86
1627,34,Male,West Coast,Employed,2,23826.18,704,17.65,14060.7,debt_consolidation,0.141306633,30.4,0,1.06
1628,51,Male,Bay of Plenty,Employed,2,67303.45,732,27.75,10786.75,other,0.168749193,18.8,0,0.84
1629,39,Female,Auckland,Part-time,9,73510.91,697,5.46,31099.88,home_improvement,0.191374583,28.1,1,1.09
1630,47,Male,Northland,Employed,5,78296.05,731,18.04,27203.88,medical,0.159187324,9.6,1,0.8
1631,43,Male,Otago,Employed,11,89583.32,710,30.46,19816.33,medical,0.179089391,24.5,0,1.05
1632,30,Male,Manawatu-Whanganui,Student,5,64687.44,719,2.37,11307.56,other,0.144411081,35.3,0,0.77
1633,32,Male,Manawatu-Whanganui,Employed,7,20023.96,707,13.2,10227.19,car,0.160946639,42.5,1,1.19
1634,48,Female,Southland,Employed,9,89609.37,620,23.26,22271.73,home_improvement,0.248838384,57.5,0,1.17
1635,35,Other/Prefer not to say,Manawatu-Whanganui,Employed,0,68920.4,610,0.6,15313.49,other,0.287131193,44.1,0,1.22
1636,34,Female,Bay of Plenty,Employed,7,37819.14,659,5.05,33019.33,small_business,0.222992423,0,0,1.02
1637,28,Male,Gisborne,Employed,5,25349.24,773,10.64,16560.08,car,0.126229713,48.8,0,1.26
1638,42,Female,Northland,Employed,0,163759.78,670,12.65,16820.12,medical,0.194027455,12.4,0,1.04
1639,59,Female,Hawke's Bay,Employed,4,136069.75,699,15.09,13743.01,vacation,0.192971561,40.7,0,1.1
1640,27,Male,Marlborough,Unemployed,0,99281.74,562,20.56,16097.67,home_improvement,0.316670013,44.9,1,1.49
1641,38,Female,Southland,Self-employed,7,43319.69,692,9.54,15513.96,education,0.208631788,57.8,0,0.99
1642,52,Female,Waikato,Self-employed,4,18000,685,10.41,17438.68,education,0.203654344,52.1,0,1.3
1643,37,Female,Manawatu-Whanganui,Employed,15,102842.1,520,19.1,10362.54,debt_consolidation,0.336930769,23.8,0,1.2
1644,43,Female,Southland,Employed,1,80995.96,697,26.68,7014.76,vacation,0.187381675,65.4,0,0.95
1645,27,Male,Waikato,Student,5,51914.07,581,15.8,8188.05,education,0.263010454,24.2,0,0.76
1646,42,Male,Bay of Plenty,Employed,1,127647.31,636,30.05,32112.45,home_improvement,0.24959424,18,0,0.89
1647,36,Female,Waikato,Student,5,108113.95,740,17.06,13612.77,vacation,0.126429465,54.2,0,1.31
1648,48,Male,Taranaki,Employed,6,72243.66,689,17.9,11050.27,medical,0.209581736,45.1,0,1.36
1649,50,Male,Bay of Plenty,Student,6,66381.76,653,13.02,24657.04,car,0.230253345,32.8,0,1.19
1650,64,Female,Waikato,Employed,8,67018.45,648,20.99,11277.37,debt_consolidation,0.220831664,51.6,0,0.99
1651,44,Female,Auckland,Employed,10,97743.94,655,27.49,13545.52,medical,0.222810386,30.1,0,1.15
1652,41,Male,Manawatu-Whanganui,Unemployed,0,38857.51,690,22.69,8739.6,vacation,0.21951657,38.4,0,1.15
1653,40,Female,Wellington,Unemployed,2,83929.5,608,11.03,21888.6,debt_consolidation,0.283403488,62.5,0,1.42
1654,34,Female,Tasman,Employed,6,37413.54,747,18.56,8631.96,medical,0.116537929,41.6,0,1.11
1655,41,Female,Marlborough,Part-time,3,144940.07,611,11.78,4952.3,small_business,0.270033729,23.5,0,1.14
1656,35,Male,Tasman,Employed,1,89448.62,576,16.92,37148.29,debt_consolidation,0.322836762,27.8,0,0.87
1657,40,Male,Nelson,Employed,4,43010.76,739,25.31,11326.52,other,0.171436046,72.9,0,0.84
1658,51,Male,Canterbury,Self-employed,3,68220.48,654,14.59,9274.94,small_business,0.227918934,22.9,1,0.42
1659,28,Male,Nelson,Unemployed,2,38943.64,684,22.63,14918.9,medical,0.190078322,34.4,0,1.33
1660,49,Male,West Coast,Part-time,8,160269.21,719,28.32,4835.05,education,0.17289286,15.2,0,0.95
1661,51,Male,West Coast,Employed,3,172106.39,637,18.64,27038.21,education,0.234905067,0,0,0.93
1662,37,Male,Bay of Plenty,Employed,0,98703.61,688,13.81,6876.33,other,0.201589309,25.4,0,0.64
1663,18,Female,Otago,Self-employed,0,165402.39,719,33.1,9798.71,education,0.162634612,24.6,0,0.87
1664,32,Male,Canterbury,Employed,10,71198.01,779,3.4,12047.29,vacation,0.121093595,36.4,0,0.94
1665,51,Female,Hawke's Bay,Employed,16,102770.14,649,20.47,10579.9,other,0.229881763,0,0,0.84
1666,38,Female,Bay of Plenty,Employed,6,135533.93,652,9.34,12453.32,debt_consolidation,0.246374338,34.6,0,1.13
1667,28,Male,Bay of Plenty,Employed,2,64776.39,714,19.51,25691.75,home_improvement,0.167900862,19,0,1.06
1668,33,Female,Waikato,Employed,14,67833.05,693,25.31,35535.27,other,0.215195687,39.8,0,0.78
1669,46,Female,Bay of Plenty,Employed,5,113815.79,672,19.58,43705.05,other,0.211230966,0,0,0.87
1670,43,Male,Manawatu-Whanganui,Unemployed,9,95802.24,776,33.56,11445.75,vacation,0.11238213,59.9,0,0.75
1671,36,Female,Northland,Self-employed,7,41310.26,579,29.95,11441.96,small_business,0.30130645,38.9,0,1.55
1672,34,Male,Southland,Employed,2,18000,595,19.92,9225.04,small_business,0.285682098,56.7,0,1.42
1673,34,Female,Tasman,Employed,3,58502.56,580,36.19,8210.78,other,0.283416577,26.3,1,0.9
1674,29,Male,Northland,Employed,1,18471.68,752,21.36,8941.81,other,0.120246876,39.8,0,0.73
1675,54,Female,West Coast,Employed,2,35865.54,711,14.99,3342.33,debt_consolidation,0.157842381,9,0,1.14
1676,35,Male,Hawke's Bay,Self-employed,8,38467.55,598,11.59,32894.4,other,0.288747055,17.4,0,1.05
1677,50,Female,Taranaki,Part-time,11,46210.26,673,22.16,4345.11,home_improvement,0.199156728,10.9,0,1.13
1678,53,Male,Gisborne,Self-employed,6,106340.92,678,20.15,38324.7,debt_consolidation,0.182638622,18.3,0,1.21
1679,48,Female,Nelson,Self-employed,3,121145.83,547,20.53,13376.99,small_business,0.327942849,13.1,0,1.2
1680,34,Female,Marlborough,Employed,0,88202.18,691,15.44,7624.05,home_improvement,0.213139246,66.9,0,0.82
1681,42,Male,Wellington,Employed,0,95001.38,609,20.8,4071.58,education,0.294638163,5.8,0,1.13
1682,38,Female,Taranaki,Part-time,2,96356.95,722,36.56,21160.66,medical,0.152648576,21.5,0,1.33
1683,29,Male,Southland,Part-time,3,18000,611,20.39,4626.67,education,0.285554679,36.7,0,0.91
1684,41,Female,Manawatu-Whanganui,Employed,5,65398.93,693,27.42,9631.1,medical,0.18915064,65.9,0,1.18
1685,26,Female,Manawatu-Whanganui,Employed,0,22120.66,758,27.06,27617.1,education,0.113569646,38,1,0.9
1686,50,Female,Auckland,Unemployed,23,88223.29,738,7.51,12821.82,other,0.162341697,59.8,0,1.48
1687,33,Female,Northland,Employed,2,18513.91,710,20.72,10147.64,car,0.165927103,61,0,0.7
1688,40,Male,Southland,Unemployed,9,58330.44,675,15.19,14123.38,car,0.219527254,35.8,0,1.22
1689,41,Male,Canterbury,Unemployed,4,90292.02,590,8.88,30726.07,education,0.262115778,16.9,0,0.72
1690,35,Male,Otago,Employed,1,33239.29,654,2.08,10600.65,small_business,0.220977874,52.3,0,1.37
1691,44,Female,Tasman,Part-time,8,115748.17,666,30.21,16145.77,home_improvement,0.1974513,19.7,0,0.92
1692,33,Male,Bay of Plenty,Part-time,6,88090.14,662,26.58,25370.69,small_business,0.215692513,37.8,0,1.04
1693,47,Female,Wellington,Part-time,4,81685.96,588,10.89,9274.15,vacation,0.279557569,23.6,0,0.76
1694,25,Female,Otago,Employed,4,98808.95,706,15.6,9769.61,car,0.159083438,35.7,0,0.78
1695,39,Male,Taranaki,Employed,0,52397.94,609,20.72,18933.08,home_improvement,0.269020696,12.5,0,1.28
1696,57,Female,Otago,Self-employed,5,71203.26,773,21.06,16441.88,medical,0.119559614,35.2,0,1.3
1697,28,Male,Auckland,Employed,12,65393.2,689,17.49,37792.82,home_improvement,0.207885077,24,0,1.11
1698,31,Male,Wellington,Employed,0,64512.43,739,13.28,9522.05,other,0.147836416,9.4,0,1.19
1699,43,Female,Wellington,Employed,2,43430.79,738,27.62,10785,debt_consolidation,0.147105834,60.7,0,1.26
1700,40,Male,Auckland,Self-employed,12,30841.71,805,7.34,12138.8,education,0.085763687,32.9,0,0.91
1701,42,Male,Nelson,Employed,2,53105.06,691,8.97,6424.34,small_business,0.200873751,48.1,0,0.84
1702,43,Female,Manawatu-Whanganui,Employed,5,51378.43,657,19.49,12025.82,home_improvement,0.222159529,53.7,0,0.94
1703,44,Male,Auckland,Employed,4,41777.11,658,17.57,28123.87,medical,0.220010353,23.2,1,0.92
1704,49,Other/Prefer not to say,Manawatu-Whanganui,Unemployed,5,108377.4,770,12.56,7832.66,medical,0.118891304,47.1,0,1.1
1705,42,Other/Prefer not to say,Canterbury,Self-employed,3,32170.93,601,2.22,19743.65,home_improvement,0.275881241,23.2,0,1.18
1706,36,Male,Hawke's Bay,Employed,2,58643.8,627,22.65,13635.85,vacation,0.24271974,26.6,0,0.96
1707,45,Male,Manawatu-Whanganui,Part-time,0,130868.25,694,8.36,9394.25,debt_consolidation,0.184003528,48.1,1,1.18
1708,57,Female,Otago,Employed,7,112153.1,671,13.81,11181.08,education,0.207729433,23.5,0,1.16
1709,37,Male,Manawatu-Whanganui,Self-employed,7,134850.07,738,24.51,10860.48,education,0.145900358,72.9,0,1.12
1710,28,Male,Hawke's Bay,Unemployed,6,45600.51,600,16.04,13301.86,car,0.277850093,73.8,0,0.88
1711,49,Female,Taranaki,Unemployed,5,104059.22,676,6.41,14082.48,small_business,0.201841872,65.8,0,1.12
1712,37,Male,Bay of Plenty,Employed,1,34350.1,669,11.22,17199.31,vacation,0.216191198,43.2,0,1.27
1713,18,Female,Auckland,Part-time,0,55084.2,616,31.41,39916.11,medical,0.286699924,28.1,0,1.21
1714,46,Male,Bay of Plenty,Part-time,8,58284.36,733,15.6,4527.2,small_business,0.146511009,35.2,0,1.36
1715,33,Male,Auckland,Employed,3,46011.12,674,15.35,7756.19,debt_consolidation,0.194001288,42.1,0,1.14
1716,37,Male,Nelson,Employed,2,52315.82,672,24.51,26125.71,debt_consolidation,0.209662101,42.7,0,0.93
1717,41,Other/Prefer not to say,Marlborough,Employed,1,48344.95,631,13.86,28132.12,debt_consolidation,0.223207248,22.9,0,0.93
1718,40,Female,Canterbury,Employed,0,36051.59,658,38.95,15654.82,medical,0.223014994,74.7,0,1.22
1719,45,Female,Tasman,Employed,2,108661.26,619,20.18,8981.89,other,0.290061492,28.4,0,1.24
1720,34,Male,Northland,Unemployed,8,58260.09,732,22.63,3536.65,medical,0.174499063,7,0,1.5
1721,43,Male,West Coast,Employed,13,73350.49,742,9.05,18189.14,education,0.121050946,34.8,1,0.68
1722,35,Male,Otago,Self-employed,11,71711.66,781,14.65,32411.86,home_improvement,0.095706287,9.8,0,1.24
1723,45,Female,Southland,Employed,13,67169.76,706,21.79,39262.66,home_improvement,0.170176651,33.6,1,1.09
1724,44,Female,Otago,Employed,12,68722.04,660,19.36,10380.91,home_improvement,0.204223205,32.2,0,1.03
1725,29,Female,West Coast,Employed,4,54116.38,652,14.34,17771.06,other,0.224880971,51.7,0,0.85
1726,49,Male,Nelson,Employed,1,152235,709,22.51,15276.73,small_business,0.171433982,55.9,0,1.24
